K,Algoritmo,Rep,Custo_Total,Impacto_Ambiental,Tempo_Total_Segundos
13,MOEAD_AV,2,642.396912,3.977273,118.021
13,MOEAD_AV,2,642.471866,3.937609,118.021
13,MOEAD_AV,2,642.482917,3.883734,118.021
13,MOEAD_AV,2,642.487425,3.865626,118.021
13,MOEAD_AV,2,642.495509,3.862804,118.021
13,MOEAD_AV,2,642.496903,3.859543,118.021
13,MOEAD_AV,2,642.507393,3.840686,118.021
13,MOEAD_AV,2,642.510652,3.830448,118.021
13,MOEAD_AV,2,642.519985,3.828702,118.021
13,MOEAD_AV,2,642.521023,3.818364,118.021
13,MOEAD_AV,2,642.533473,3.815177,118.021
13,MOEAD_AV,2,642.538500,3.814184,118.021
13,MOEAD_AV,2,642.540793,3.806209,118.021
13,MOEAD_AV,2,642.568179,3.804374,118.021
13,MOEAD_AV,2,642.568970,3.804236,118.021
13,MOEAD_AV,2,642.603866,3.801095,118.021
13,MOEAD_AV,2,642.604657,3.800957,118.021
13,MOEAD_AV,2,642.647945,3.800900,118.021
13,MOEAD_AV,2,642.652182,3.799487,118.021
13,MOEAD_AV,2,642.667422,3.799042,118.021
13,MOEAD_AV,2,642.690731,3.789573,118.021
13,MOEAD_AV,2,642.695239,3.772279,118.021
13,MOEAD_AV,2,642.704361,3.764022,118.021
13,MOEAD_AV,2,642.720586,3.760662,118.021
13,MOEAD_AV,2,642.720780,3.756131,118.021
13,MOEAD_AV,2,642.740745,3.753065,118.021
13,MOEAD_AV,2,642.748957,3.752980,118.021
13,MOEAD_AV,2,642.752308,3.748717,118.021
13,MOEAD_AV,2,642.774655,3.722743,118.021
13,MOEAD_AV,2,642.785427,3.722413,118.021
13,MOEAD_AV,2,642.786218,3.718827,118.021
13,MOEAD_AV,2,642.870221,3.713333,118.021
13,MOEAD_AV,2,642.919582,3.673386,118.021
13,MOEAD_AV,2,642.927863,3.663437,118.021
13,MOEAD_AV,2,642.929032,3.643499,118.021
13,MOEAD_AV,2,642.930633,3.624169,118.021
13,MOEAD_AV,2,642.933892,3.612421,118.021
13,MOEAD_AV,2,642.935141,3.609771,118.021
13,MOEAD_AV,2,642.943225,3.607826,118.021
13,MOEAD_AV,2,642.944263,3.601514,118.021
13,MOEAD_AV,2,642.952470,3.592530,118.021
13,MOEAD_AV,2,642.955109,3.588867,118.021
13,MOEAD_AV,2,642.958368,3.575469,118.021
13,MOEAD_AV,2,642.967701,3.568519,118.021
13,MOEAD_AV,2,642.968739,3.563385,118.021
13,MOEAD_AV,2,642.976946,3.554401,118.021
13,MOEAD_AV,2,642.988509,3.550053,118.021
13,MOEAD_AV,2,643.024196,3.546774,118.021
13,MOEAD_AV,2,643.056815,3.531999,118.021
13,MOEAD_AV,2,643.058064,3.523547,118.021
13,MOEAD_AV,2,643.066148,3.521602,118.021
13,MOEAD_AV,2,643.067542,3.518341,118.021
13,MOEAD_AV,2,643.078032,3.503304,118.021
13,MOEAD_AV,2,643.090624,3.482452,118.021
13,MOEAD_AV,2,643.104112,3.472954,118.021
13,MOEAD_AV,2,643.127255,3.466498,118.021
13,MOEAD_AV,2,643.128046,3.466360,118.021
13,MOEAD_AV,2,643.138818,3.462150,118.021
13,MOEAD_AV,2,643.139609,3.462013,118.021
13,MOEAD_AV,2,643.175296,3.458734,118.021
13,MOEAD_AV,2,643.238061,3.456819,118.021
13,MOEAD_AV,2,643.440956,3.216702,118.021
13,MOEAD_AV,2,643.441571,3.178934,118.021
13,MOEAD_AV,2,643.443904,3.157174,118.021
13,MOEAD_AV,2,643.444519,3.119204,118.021
13,MOEAD_AV,2,643.449027,3.107830,118.021
13,MOEAD_AV,2,643.460246,3.077759,118.021
13,MOEAD_AV,2,643.463016,3.056416,118.021
13,MOEAD_AV,2,643.466243,3.014512,118.021
13,MOEAD_AV,2,643.470751,3.007308,118.021
13,MOEAD_AV,2,643.474444,2.995055,118.021
13,MOEAD_AV,2,643.475693,2.989754,118.021
13,MOEAD_AV,2,643.477294,2.963112,118.021
13,MOEAD_AV,2,643.480553,2.955817,118.021
13,MOEAD_AV,2,643.481802,2.950897,118.021
13,MOEAD_AV,2,643.499131,2.934834,118.021
13,MOEAD_AV,2,643.506278,2.911591,118.021
13,MOEAD_AV,2,643.515400,2.905677,118.021
13,MOEAD_AV,2,643.528930,2.903144,118.021
13,MOEAD_AV,2,643.535170,2.891180,118.021
13,MOEAD_AV,2,643.562556,2.889344,118.021
13,MOEAD_AV,2,643.566325,2.883261,118.021
13,MOEAD_AV,2,643.567116,2.882072,118.021
13,MOEAD_AV,2,643.567574,2.878381,118.021
13,MOEAD_AV,2,643.575658,2.876436,118.021
13,MOEAD_AV,2,643.576696,2.870125,118.021
13,MOEAD_AV,2,643.584903,2.864343,118.021
13,MOEAD_AV,2,643.585694,2.863664,118.021
13,MOEAD_AV,2,643.596466,2.857970,118.021
13,MOEAD_AV,2,643.632153,2.855744,118.021
13,MOEAD_AV,2,643.680469,2.853083,118.021
13,MOEAD_AV,2,643.742209,2.851835,118.021
13,MOEAD_AV,2,643.780762,2.851165,118.021
13,MOEAD_AV,2,643.787461,2.850561,118.021
13,MOEAD_AV,2,643.819759,2.850149,118.021
13,MOEAD_AV,2,643.824105,2.848405,118.021
13,MOEAD_AV,2,643.934003,2.844135,118.021
13,MOEAD_AV,2,643.942210,2.836327,118.021
13,MOEAD_AV,2,643.943001,2.836190,118.021
13,MOEAD_AV,2,643.953773,2.831980,118.021
13,MOEAD_AV,2,643.954564,2.831843,118.021
13,MOEAD_AV,2,643.989460,2.828701,118.021
13,MOEAD_AV,2,644.037776,2.827093,118.021
13,MOEAD_AV,2,644.038567,2.826956,118.021
13,MOEAD_AV,2,644.099516,2.825144,118.021
13,MOEAD_AV,2,644.101332,2.825040,118.021
13,MOEAD_AV,2,644.135039,2.824805,118.021
13,MOEAD_AV,2,644.138069,2.824298,118.021
13,MOEAD_AV,2,644.145833,2.824236,118.021
13,MOEAD_AV,2,644.177066,2.824159,118.021
13,MOEAD_AV,2,644.182878,2.824039,118.021
13,MOEAD_AV,2,644.252079,2.823647,118.021
13,MOEAD_AV,2,644.298082,2.823335,118.021
13,MOEAD_AV,2,644.352065,2.823091,118.021
13,MOEAD_AV,2,644.473824,2.823069,118.021
13,MOEAD_AV,2,644.505434,2.822961,118.021
13,MOEAD_AV,2,644.550686,2.822564,118.021
13,MOEAD_AV,2,644.582284,2.822429,118.021
13,MOEAD_AV,2,644.582984,2.822152,118.021
13,MOEAD_AV,2,644.588796,2.822032,118.021
13,MOEAD_AV,2,644.657997,2.821464,118.021
13,MOEAD_AV,2,644.730805,2.821450,118.021
13,MOEAD_AV,2,644.744452,2.821398,118.021
13,MOEAD_AV,2,644.757983,2.821083,118.021
13,MOEAD_AV,2,644.879742,2.821062,118.021
13,MOEAD_AV,2,645.051178,2.820961,118.021
13,MOEAD_AV,2,645.111271,2.820866,118.021
13,MOEAD_AV,2,645.139813,2.820853,118.021
13,MOEAD_AV,2,645.147655,2.820340,118.021
13,MOEAD_AV,2,645.160338,2.820219,118.021
13,MOEAD_AV,2,645.166150,2.819923,118.021
13,MOEAD_AV,2,645.235351,2.819355,118.021
13,MOEAD_AV,2,645.308159,2.819341,118.021
13,MOEAD_AV,2,645.335337,2.819151,118.021
13,MOEAD_AV,2,645.457096,2.818953,118.021
13,MOEAD_AV,2,645.585130,2.818949,118.021
13,MOEAD_AV,2,645.631725,2.818941,118.021
13,MOEAD_AV,2,645.649528,2.818251,118.021
13,MOEAD_AV,2,645.771287,2.818229,118.021
13,MOEAD_AV,2,645.840169,2.818175,118.021
13,MOEAD_AV,2,645.912977,2.818161,118.021
13,MOEAD_AV,2,646.061914,2.817773,118.021
13,MOEAD_AV,2,646.065846,2.817555,118.021
13,MOEAD_AV,2,646.187020,2.817485,118.021
13,MOEAD_AV,2,646.303513,2.817070,118.021
13,MOEAD_AV,2,646.311277,2.816832,118.021
13,MOEAD_AV,2,646.342510,2.816755,118.021
13,MOEAD_AV,2,646.348322,2.816635,118.021
13,MOEAD_AV,2,646.417523,2.816243,118.021
13,MOEAD_AV,2,646.490331,2.816053,118.021
13,MOEAD_AV,2,646.639268,2.815665,118.021
13,MOEAD_AV,2,646.767302,2.815660,118.021
13,MOEAD_AV,2,647.360563,2.815634,118.021
13,MOEAD_AV,2,647.362923,2.815600,118.021
13,MOEAD_AV,2,648.238510,2.810941,118.021
13,MOEAD_AV,2,648.284991,2.806918,118.021
13,MOEAD_AV,2,648.286990,2.806042,118.021
13,MOEAD_AV,2,648.333307,2.805134,118.021
13,MOEAD_AV,2,648.512361,2.804531,118.021
13,MOEAD_AV,2,648.667997,2.804416,118.021
13,MOEAD_AV,2,648.776270,2.803713,118.021
13,MOEAD_AV,2,648.846830,2.803533,118.021
13,MOEAD_AV,2,648.910507,2.802747,118.021
13,MOEAD_AV,2,649.020100,2.802525,118.021
13,MOEAD_AV,2,649.092908,2.802511,118.021
13,MOEAD_AV,2,649.238652,2.802034,118.021
13,MOEAD_AV,2,649.341679,2.801977,118.021
13,MOEAD_AV,2,649.397001,2.801758,118.021
13,MOEAD_AV,2,649.480414,2.801750,118.021
13,MOEAD_AV,2,649.509758,2.801401,118.021
13,MOEAD_AV,2,649.521741,2.801382,118.021
13,MOEAD_AV,2,649.528253,2.800985,118.021
13,MOEAD_AV,2,649.597454,2.800417,118.021
13,MOEAD_AV,2,649.670262,2.800403,118.021
13,MOEAD_AV,2,649.779451,2.800275,118.021
13,MOEAD_AV,2,649.819199,2.800190,118.021
13,MOEAD_AV,2,649.947233,2.800186,118.021
13,MOEAD_AV,2,649.993299,2.799861,118.021
13,MOEAD_AV,2,650.141318,2.799709,118.021
13,MOEAD_AV,2,650.187348,2.799606,118.021
13,MOEAD_AV,2,650.213696,2.799457,118.021
13,MOEAD_AV,2,650.225040,2.799429,118.021
13,MOEAD_AV,2,650.228485,2.799230,118.021
13,MOEAD_AV,2,650.249388,2.798847,118.021
13,MOEAD_AV,2,650.377422,2.798842,118.021
13,MOEAD_AV,2,650.490987,2.797968,118.021
13,MOEAD_AV,2,650.498751,2.797730,118.021
13,MOEAD_AV,2,650.604997,2.797141,118.021
13,MOEAD_AV,2,650.677805,2.797126,118.021
13,MOEAD_AV,2,650.826742,2.796739,118.021
13,MOEAD_AV,2,650.954776,2.796734,118.021
13,MOEAD_AV,2,651.554822,2.796719,118.021
13,MOEAD_AV,2,652.168580,2.796685,118.021
13,MOEAD_AV,2,652.493868,2.796671,118.021
13,MOEAD_AV,2,652.662985,2.796174,118.021
13,MOEAD_AV,2,652.779807,2.794952,118.021
13,MOEAD_AV,2,652.925551,2.794475,118.021
13,MOEAD_AV,2,653.033996,2.794313,118.021
13,MOEAD_AV,2,653.034711,2.793733,118.021
13,MOEAD_AV,2,653.209340,2.793546,118.021
13,MOEAD_AV,2,653.311719,2.793417,118.021
13,MOEAD_AV,2,653.314213,2.793387,118.021
13,MOEAD_AV,2,653.333789,2.793308,118.021
13,MOEAD_AV,2,653.349389,2.793243,118.021
13,MOEAD_AV,2,653.385401,2.793144,118.021
13,MOEAD_AV,2,653.427773,2.792943,118.021
13,MOEAD_AV,2,653.506098,2.792456,118.021
13,MOEAD_AV,2,653.653964,2.792397,118.021
13,MOEAD_AV,2,653.752717,2.792287,118.021
13,MOEAD_AV,2,653.871414,2.792060,118.021
13,MOEAD_AV,2,653.902724,2.791797,118.021
13,MOEAD_AV,2,654.133684,2.791468,118.021
13,MOEAD_AV,2,654.216883,2.790270,118.021
13,MOEAD_AV,2,654.244536,2.789808,118.021
13,MOEAD_AV,2,654.252383,2.788768,118.021
13,MOEAD_AV,2,654.589100,2.787153,118.021
13,MOEAD_AV,2,654.880046,2.786183,118.021
13,MOEAD_AV,2,655.051482,2.786082,118.021
13,MOEAD_AV,2,655.286204,2.785975,118.021
13,MOEAD_AV,2,655.308463,2.784638,118.021
13,MOEAD_AV,2,655.457400,2.784250,118.021
13,MOEAD_AV,2,655.632029,2.784238,118.021
13,MOEAD_AV,2,655.808729,2.784155,118.021
13,MOEAD_AV,2,655.867839,2.783855,118.021
13,MOEAD_AV,2,655.960248,2.783792,118.021
13,MOEAD_AV,2,656.027289,2.783634,118.021
13,MOEAD_AV,2,656.267080,2.782757,118.021
13,MOEAD_AV,2,656.326205,2.782619,118.021
13,MOEAD_AV,2,656.326456,2.782389,118.021
13,MOEAD_AV,2,656.386083,2.782047,118.021
13,MOEAD_AV,2,656.386256,2.781984,118.021
13,MOEAD_AV,2,656.446299,2.781939,118.021
13,MOEAD_AV,2,656.463830,2.781929,118.021
13,MOEAD_AV,2,656.490635,2.781174,118.021
13,MOEAD_AV,2,656.639572,2.780786,118.021
13,MOEAD_AV,2,656.767606,2.780781,118.021
13,MOEAD_AV,2,657.363227,2.780721,118.021
13,MOEAD_AV,2,659.622291,2.778762,118.021
13,MOEAD_AV,2,659.660844,2.777916,118.021
13,MOEAD_AV,2,659.706294,2.773875,118.021
13,MOEAD_AV,2,659.931665,2.772364,118.021
13,MOEAD_AV,2,660.195574,2.770763,118.021
13,MOEAD_AV,2,660.337583,2.770180,118.021
13,MOEAD_AV,2,660.568575,2.770007,118.021
13,MOEAD_AV,2,660.574387,2.769887,118.021
13,MOEAD_AV,2,660.708624,2.769528,118.021
13,MOEAD_AV,2,660.730043,2.769253,118.021
13,MOEAD_AV,2,660.865333,2.768917,118.021
13,MOEAD_AV,2,660.942115,2.767881,118.021
13,MOEAD_AV,2,661.049506,2.767311,118.021
13,MOEAD_AV,2,661.452579,2.767170,118.021
13,MOEAD_AV,2,661.519755,2.766892,118.021
13,MOEAD_AV,2,661.523402,2.766769,118.021
13,MOEAD_AV,2,661.774099,2.766627,118.021
13,MOEAD_AV,2,661.811196,2.766502,118.021
13,MOEAD_AV,2,661.841140,2.766469,118.021
13,MOEAD_AV,2,662.107102,2.765512,118.021
13,MOEAD_AV,2,662.117668,2.764850,118.021
13,MOEAD_AV,2,662.162477,2.764591,118.021
13,MOEAD_AV,2,662.246046,2.764396,118.021
13,MOEAD_AV,2,662.331664,2.763818,118.021
13,MOEAD_AV,2,662.453423,2.763621,118.021
13,MOEAD_AV,2,663.174718,2.763589,118.021
13,MOEAD_AV,2,664.552232,2.761358,118.021
13,MOEAD_AV,2,664.993590,2.760882,118.021
13,MOEAD_AV,2,665.012082,2.760202,118.021
13,MOEAD_AV,2,665.132779,2.759338,118.021
13,MOEAD_AV,2,666.364088,2.756182,118.021
13,MOEAD_AV,2,666.906867,2.753937,118.021
13,MOEAD_AV,2,667.006181,2.752449,118.021
13,MOEAD_AV,2,667.423663,2.751826,118.021
13,MOEAD_AV,2,667.624026,2.750549,118.021
13,MOEAD_AV,2,667.891945,2.749743,118.021
13,MOEAD_AV,2,667.975307,2.748639,118.021
13,MOEAD_AV,2,668.117316,2.748056,118.021
13,MOEAD_AV,2,668.266253,2.747668,118.021
13,MOEAD_AV,2,668.394287,2.747664,118.021
13,MOEAD_AV,2,669.608091,2.747615,118.021
13,MOEAD_AV,2,670.211112,2.746335,118.021
13,MOEAD_AV,2,670.539103,2.745344,118.021
13,MOEAD_AV,2,671.110326,2.743870,118.021
13,MOEAD_AV,2,671.407084,2.742780,118.021
13,MOEAD_AV,2,673.447561,2.742710,118.021
13,MOEAD_AV,2,673.729305,2.740925,118.021
13,MOEAD_AV,2,674.811129,2.738397,118.021
13,MOEAD_AV,2,675.106495,2.732087,118.021
13,MOEAD_AV,2,676.845606,2.728726,118.021
13,MOEAD_AV,2,676.966598,2.728025,118.021
13,MOEAD_AV,2,679.362722,2.727543,118.021
13,MOEAD_AV,2,680.041329,2.726322,118.021
13,MOEAD_AV,2,681.438313,2.725202,118.021
13,MOEAD_AV,2,683.014438,2.719885,118.021
13,MOEAD_AV,2,684.415003,2.717054,118.021
13,MOEAD_AV,2,686.296264,2.707956,118.021
13,MOEAD_AV,2,686.296849,2.707828,118.021
13,MOEAD_AV,2,726.765680,2.701294,118.021
13,MOEAD_AV,2,752.416738,2.699432,118.021
13,MOEAD_AV,2,752.520330,2.698315,118.021
13,MOEAD_AV,2,756.849159,2.698177,118.021
13,MOEAD_AV,2,757.212183,2.697795,118.021
13,MOEAD_AV,2,769.782513,2.697785,118.021
13,MOEAD_AV,2,993.469339,2.689781,118.021
13,MOEAD_AV,2,1679.243243,2.688330,118.021
13,MOEAD_AV,2,1679.336562,2.687384,118.021
13,MOEAD_AV,2,1681.430473,2.684072,118.021
13,MOEAD_AV,2,1683.668014,2.683979,118.021
13,MOEAD_AV,2,14821.147286,2.683589,118.021
13,MOEAD_AV,3,642.613140,4.896686,124.078
13,MOEAD_AV,3,642.613755,4.867292,124.078
13,MOEAD_AV,3,642.616088,4.840377,124.078
13,MOEAD_AV,3,642.616703,4.805823,124.078
13,MOEAD_AV,3,642.619962,4.799507,124.078
13,MOEAD_AV,3,642.630333,4.784527,124.078
13,MOEAD_AV,3,642.632430,4.765825,124.078
13,MOEAD_AV,3,642.635689,4.759092,124.078
13,MOEAD_AV,3,642.637147,4.742939,124.078
13,MOEAD_AV,3,642.638427,4.702827,124.078
13,MOEAD_AV,3,642.642935,4.684465,124.078
13,MOEAD_AV,3,642.643369,4.679007,124.078
13,MOEAD_AV,3,642.646628,4.673552,124.078
13,MOEAD_AV,3,642.647877,4.666793,124.078
13,MOEAD_AV,3,642.649478,4.652315,124.078
13,MOEAD_AV,3,642.652737,4.643746,124.078
13,MOEAD_AV,3,642.653986,4.633927,124.078
13,MOEAD_AV,3,642.673954,4.610342,124.078
13,MOEAD_AV,3,642.677213,4.604625,124.078
13,MOEAD_AV,3,642.678462,4.601399,124.078
13,MOEAD_AV,3,642.686546,4.593708,124.078
13,MOEAD_AV,3,642.687584,4.586520,124.078
13,MOEAD_AV,3,642.700034,4.584210,124.078
13,MOEAD_AV,3,642.707354,4.575242,124.078
13,MOEAD_AV,3,642.743041,4.571087,124.078
13,MOEAD_AV,3,642.746568,4.305076,124.078
13,MOEAD_AV,3,642.747183,4.271118,124.078
13,MOEAD_AV,3,642.749516,4.247642,124.078
13,MOEAD_AV,3,642.750131,4.209603,124.078
13,MOEAD_AV,3,642.753390,4.204566,124.078
13,MOEAD_AV,3,642.763761,4.197423,124.078
13,MOEAD_AV,3,642.765858,4.169766,124.078
13,MOEAD_AV,3,642.769117,4.160948,124.078
13,MOEAD_AV,3,642.771855,4.105932,124.078
13,MOEAD_AV,3,642.775114,4.098866,124.078
13,MOEAD_AV,3,642.776797,4.087398,124.078
13,MOEAD_AV,3,642.780056,4.081543,124.078
13,MOEAD_AV,3,642.781305,4.076875,124.078
13,MOEAD_AV,3,642.782906,4.053511,124.078
13,MOEAD_AV,3,642.786165,4.047815,124.078
13,MOEAD_AV,3,642.795498,4.040228,124.078
13,MOEAD_AV,3,642.796536,4.034061,124.078
13,MOEAD_AV,3,642.807382,4.020316,124.078
13,MOEAD_AV,3,642.811890,4.004219,124.078
13,MOEAD_AV,3,642.819974,4.002098,124.078
13,MOEAD_AV,3,642.821012,3.994911,124.078
13,MOEAD_AV,3,642.840184,3.992592,124.078
13,MOEAD_AV,3,642.840782,3.983808,124.078
13,MOEAD_AV,3,642.876469,3.980354,124.078
13,MOEAD_AV,3,642.883191,3.980345,124.078
13,MOEAD_AV,3,642.937292,3.980039,124.078
13,MOEAD_AV,3,642.940982,3.979678,124.078
13,MOEAD_AV,3,642.946896,3.978608,124.078
13,MOEAD_AV,3,642.961793,3.978533,124.078
13,MOEAD_AV,3,642.968515,3.978525,124.078
13,MOEAD_AV,3,642.968786,3.978486,124.078
13,MOEAD_AV,3,642.975508,3.978477,124.078
13,MOEAD_AV,3,642.982583,3.976381,124.078
13,MOEAD_AV,3,643.030899,3.974597,124.078
13,MOEAD_AV,3,643.043532,3.974218,124.078
13,MOEAD_AV,3,643.095412,3.973922,124.078
13,MOEAD_AV,3,643.102134,3.973914,124.078
13,MOEAD_AV,3,643.104151,3.972994,124.078
13,MOEAD_AV,3,643.107253,3.972975,124.078
13,MOEAD_AV,3,643.113975,3.972967,124.078
13,MOEAD_AV,3,643.116223,3.972777,124.078
13,MOEAD_AV,3,643.120331,3.972624,124.078
13,MOEAD_AV,3,643.130401,3.971063,124.078
13,MOEAD_AV,3,643.189694,3.969521,124.078
13,MOEAD_AV,3,643.197298,3.956903,124.078
13,MOEAD_AV,3,643.204020,3.956895,124.078
13,MOEAD_AV,3,643.220638,3.949894,124.078
13,MOEAD_AV,3,643.222649,3.948731,124.078
13,MOEAD_AV,3,643.225908,3.939606,124.078
13,MOEAD_AV,3,643.231484,3.932236,124.078
13,MOEAD_AV,3,643.232866,3.929446,124.078
13,MOEAD_AV,3,643.233481,3.893555,124.078
13,MOEAD_AV,3,643.236740,3.891586,124.078
13,MOEAD_AV,3,643.237989,3.882315,124.078
13,MOEAD_AV,3,643.238423,3.876027,124.078
13,MOEAD_AV,3,643.241682,3.871881,124.078
13,MOEAD_AV,3,643.244373,3.842768,124.078
13,MOEAD_AV,3,643.244532,3.841279,124.078
13,MOEAD_AV,3,643.247791,3.833051,124.078
13,MOEAD_AV,3,643.249040,3.829064,124.078
13,MOEAD_AV,3,643.249315,3.827153,124.078
13,MOEAD_AV,3,643.252574,3.817808,124.078
13,MOEAD_AV,3,643.255424,3.790760,124.078
13,MOEAD_AV,3,643.258397,3.785115,124.078
13,MOEAD_AV,3,643.259932,3.777828,124.078
13,MOEAD_AV,3,643.261656,3.776728,124.078
13,MOEAD_AV,3,643.262905,3.772900,124.078
13,MOEAD_AV,3,643.269627,3.772892,124.078
13,MOEAD_AV,3,643.272027,3.764644,124.078
13,MOEAD_AV,3,643.274124,3.743795,124.078
13,MOEAD_AV,3,643.276894,3.721486,124.078
13,MOEAD_AV,3,643.279506,3.715707,124.078
13,MOEAD_AV,3,643.280121,3.680423,124.078
13,MOEAD_AV,3,643.283380,3.672036,124.078
13,MOEAD_AV,3,643.284629,3.668209,124.078
13,MOEAD_AV,3,643.285063,3.662751,124.078
13,MOEAD_AV,3,643.288322,3.654364,124.078
13,MOEAD_AV,3,643.289571,3.650536,124.078
13,MOEAD_AV,3,643.291172,3.629023,124.078
13,MOEAD_AV,3,643.294431,3.620636,124.078
13,MOEAD_AV,3,643.295680,3.616808,124.078
13,MOEAD_AV,3,643.302402,3.616800,124.078
13,MOEAD_AV,3,643.304802,3.608552,124.078
13,MOEAD_AV,3,643.311524,3.608544,124.078
13,MOEAD_AV,3,643.315648,3.590894,124.078
13,MOEAD_AV,3,643.318907,3.582507,124.078
13,MOEAD_AV,3,643.320156,3.578679,124.078
13,MOEAD_AV,3,643.326878,3.578671,124.078
13,MOEAD_AV,3,643.328240,3.576734,124.078
13,MOEAD_AV,3,643.329278,3.570423,124.078
13,MOEAD_AV,3,643.336000,3.570414,124.078
13,MOEAD_AV,3,643.337485,3.563793,124.078
13,MOEAD_AV,3,643.344207,3.563628,124.078
13,MOEAD_AV,3,643.349048,3.558268,124.078
13,MOEAD_AV,3,643.355770,3.558260,124.078
13,MOEAD_AV,3,643.384735,3.554989,124.078
13,MOEAD_AV,3,643.391457,3.554981,124.078
13,MOEAD_AV,3,643.430944,3.554838,124.078
13,MOEAD_AV,3,643.433051,3.553381,124.078
13,MOEAD_AV,3,643.436741,3.553021,124.078
13,MOEAD_AV,3,643.443463,3.553012,124.078
13,MOEAD_AV,3,643.445480,3.552093,124.078
13,MOEAD_AV,3,643.448582,3.552074,124.078
13,MOEAD_AV,3,643.455304,3.552066,124.078
13,MOEAD_AV,3,643.457552,3.551876,124.078
13,MOEAD_AV,3,643.464274,3.551868,124.078
13,MOEAD_AV,3,643.464545,3.551828,124.078
13,MOEAD_AV,3,643.466631,3.551559,124.078
13,MOEAD_AV,3,643.473353,3.551551,124.078
13,MOEAD_AV,3,643.493077,3.551508,124.078
13,MOEAD_AV,3,643.497571,3.550833,124.078
13,MOEAD_AV,3,643.518637,3.550611,124.078
13,MOEAD_AV,3,643.525359,3.549582,124.078
13,MOEAD_AV,3,643.534098,3.548654,124.078
13,MOEAD_AV,3,643.546170,3.548437,124.078
13,MOEAD_AV,3,643.551594,3.547945,124.078
13,MOEAD_AV,3,643.554696,3.547926,124.078
13,MOEAD_AV,3,643.560044,3.543722,124.078
13,MOEAD_AV,3,643.561293,3.540916,124.078
13,MOEAD_AV,3,643.568015,3.540907,124.078
13,MOEAD_AV,3,643.569377,3.538109,124.078
13,MOEAD_AV,3,643.570415,3.531638,124.078
13,MOEAD_AV,3,643.574327,3.527255,124.078
13,MOEAD_AV,3,643.578622,3.523990,124.078
13,MOEAD_AV,3,643.586834,3.523906,124.078
13,MOEAD_AV,3,643.590185,3.519484,124.078
13,MOEAD_AV,3,643.596907,3.519475,124.078
13,MOEAD_AV,3,643.625872,3.516205,124.078
13,MOEAD_AV,3,643.632594,3.516196,124.078
13,MOEAD_AV,3,643.672081,3.516053,124.078
13,MOEAD_AV,3,643.674188,3.515774,124.078
13,MOEAD_AV,3,643.677878,3.514236,124.078
13,MOEAD_AV,3,643.691277,3.513452,124.078
13,MOEAD_AV,3,643.698689,3.513092,124.078
13,MOEAD_AV,3,643.705682,3.513044,124.078
13,MOEAD_AV,3,643.707768,3.512774,124.078
13,MOEAD_AV,3,643.759774,3.511983,124.078
13,MOEAD_AV,3,643.766496,3.511975,124.078
13,MOEAD_AV,3,643.768513,3.510899,124.078
13,MOEAD_AV,3,643.787307,3.509653,124.078
13,MOEAD_AV,3,643.794300,3.509605,124.078
13,MOEAD_AV,3,643.865888,3.507835,124.078
13,MOEAD_AV,3,643.872610,3.507827,124.078
13,MOEAD_AV,3,643.874627,3.506907,124.078
13,MOEAD_AV,3,643.877729,3.506889,124.078
13,MOEAD_AV,3,643.884451,3.506880,124.078
13,MOEAD_AV,3,643.886699,3.506690,124.078
13,MOEAD_AV,3,643.893421,3.506682,124.078
13,MOEAD_AV,3,643.893692,3.506643,124.078
13,MOEAD_AV,3,643.900414,3.506634,124.078
13,MOEAD_AV,3,643.922224,3.506322,124.078
13,MOEAD_AV,3,643.927722,3.505792,124.078
13,MOEAD_AV,3,643.935929,3.497841,124.078
13,MOEAD_AV,3,643.947492,3.493794,124.078
13,MOEAD_AV,3,643.954214,3.493786,124.078
13,MOEAD_AV,3,643.983179,3.490515,124.078
13,MOEAD_AV,3,644.030125,3.181780,124.078
13,MOEAD_AV,3,644.030740,3.146496,124.078
13,MOEAD_AV,3,644.033073,3.121748,124.078
13,MOEAD_AV,3,644.033688,3.086465,124.078
13,MOEAD_AV,3,644.036947,3.078078,124.078
13,MOEAD_AV,3,644.038196,3.074250,124.078
13,MOEAD_AV,3,644.046280,3.074137,124.078
13,MOEAD_AV,3,644.047318,3.065994,124.078
13,MOEAD_AV,3,644.049415,3.045145,124.078
13,MOEAD_AV,3,644.052185,3.022836,124.078
13,MOEAD_AV,3,644.054797,3.017057,124.078
13,MOEAD_AV,3,644.055412,2.981774,124.078
13,MOEAD_AV,3,644.058671,2.974407,124.078
13,MOEAD_AV,3,644.059920,2.969718,124.078
13,MOEAD_AV,3,644.060354,2.964260,124.078
13,MOEAD_AV,3,644.063613,2.955873,124.078
13,MOEAD_AV,3,644.064862,2.951886,124.078
13,MOEAD_AV,3,644.066463,2.930373,124.078
13,MOEAD_AV,3,644.069722,2.921986,124.078
13,MOEAD_AV,3,644.070971,2.918158,124.078
13,MOEAD_AV,3,644.077693,2.918150,124.078
13,MOEAD_AV,3,644.079055,2.917090,124.078
13,MOEAD_AV,3,644.080093,2.909902,124.078
13,MOEAD_AV,3,644.086815,2.909894,124.078
13,MOEAD_AV,3,644.090939,2.892244,124.078
13,MOEAD_AV,3,644.094198,2.883857,124.078
13,MOEAD_AV,3,644.095447,2.880029,124.078
13,MOEAD_AV,3,644.102169,2.880021,124.078
